"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
127,527054,"Teheran, Julio",2023,1080,11.8,0.286,0.229,0.296,0.514,0.347,0.303,0.252,10,35,84.3,18.1,1508,83.4,83.69,19,74,53,0.29999999999999716,6.45,116,149,115,150,298,323,297,"-1.4","1.4"
126,650633,"King, Michael",2021,1009,12.5,0.269,0.038,0.333,0.308,0.309,0.297,0.226,7,26,78.1,-0.4,2116,84.9,84.73,25,65,61,-0.20000000000000284,6.36,114,155,118,150,295,325,289,"2.5","-2.5"
126,676596,"Fleming, Josh",2022,662,19,0.324,0.206,0.321,0.529,0.393,0.366,0.284,11,34,88.8,-4.6,1691,82.2,82.41,14,64,62,0.20000000000000284,6.64,102,152,116,147,301,324,296,"-6.7","6.7"
126,660546,"Díaz, Yennsy",2021,447,28.2,0.263,0.237,0.25,0.5,0.34,0.352,0.291,10,38,88.1,11.1,1611,89.9,89.35,12,59,67,-0.5,6.07,112,157,118,149,303,325,301,"-1.9","1.9"
126,656412,"Faedo, Alex",2022,967,13,0.222,0.111,0.212,0.333,0.268,0.379,0.284,8,36,87.6,16.4,1945,86.2,85.67,12,61,65,-0.5,6,113,159,113,149,298,327,298,"-0.1","0.1"
125,502327,"Santiago, Héctor",2021,491,25.5,0.268,0.146,0.313,0.415,0.309,0.248,0.223,11,41,83.8,9.5,1904,81.4,80.72,18,69,56,-0.7000000000000028,5.82,108,153,120,147,301,319,283,"0.5","-0.5"
125,571945,"Mikolas, Miles",2022,3152,4,0.308,0.359,0.25,0.667,0.401,0.352,0.299,12,39,89.2,18.8,1575,82.7,83.31,6,65,60,0.5999999999999943,6.69,118,158,110,151,297,324,302,"-1.2","1.2"
125,683769,"Gaddis, Hunter",2023,686,18.2,0.156,0.313,0.095,0.469,0.293,0.309,0.205,5,32,88.8,24.1,1972,81.2,82.19,9,54,71,1,6.98,114,146,117,149,295,317,289,"-1.5","1.5"
125,641386,"Bowden, Ben",2021,674,18.5,0.25,0.179,0.261,0.429,0.286,0.249,0.218,7,28,82.9,23.9,1988,82.4,81.95,21,58,67,-0.4000000000000057,6.29,109,153,123,144,305,331,299,"-0.5","0.5"
124,623485,"Goudeau, Ashton",2021,564,22,0.194,0.194,0.185,0.387,0.281,0.242,0.185,6,31,85.5,4.8,1475,85.1,85.51,15,61,63,0.4000000000000057,6.45,115,151,124,151,296,325,304,"0.6","-0.6"
124,687798,"Robertson, Nick",2023,392,31.6,0.324,0.147,0.478,0.471,0.375,0.301,0.26,11,34,91,-0.3,1800,88.2,89.86,24,65,59,1.7000000000000028,7.27,114,148,124,151,293,322,295,"-5.5","5.5"
124,598286,"Ramirez, Nick",2021,314,39.5,0.297,0.162,0.357,0.459,0.34,0.338,0.274,11,37,88.9,19.8,1518,79.2,78.27,19,71,53,-0.9000000000000057,5.64,110,151,124,146,296,321,309,"-1.5","1.5"
123,670912,"Oviedo, Johan",2023,2980,4.1,0.25,0.05,0.263,0.3,0.239,0.308,0.29,5,20,85.5,8.2,1817,88.1,89.49,15,42,81,1.4000000000000057,7.11,113,147,107,150,296,322,302,"-1.4","1.4"
123,661527,"Martinez, Seth",2023,764,16.1,0.25,0.125,0.313,0.375,0.329,0.325,0.238,6,24,91.3,6.6,1653,86.2,87.51,20,53,70,1.2999999999999972,7.17,110,145,111,147,288,320,289,"-0.2","0.2"
123,664141,"Brubaker, JT",2021,1944,6.3,0.4,0.233,0.37,0.633,0.439,0.459,0.406,12,30,86.2,-2.3,1885,87.2,86.86,11,61,62,-0.29999999999999716,6.02,114,153,116,151,299,323,298,"-1.8","1.8"
123,622503,"Crismatt, Nabil",2023,262,46.9,0.31,0.276,0.389,0.586,0.416,0.285,0.208,9,29,85.3,-2.4,1638,81.3,82.2,28,64,59,0.9000000000000057,7.03,110,148,115,148,293,323,296,"-3","3"
123,686973,"Varland, Louie",2023,1091,11.3,0.267,0.333,0.25,0.6,0.382,0.406,0.292,8,30,87.8,7.7,1546,85.9,86.98,14,53,70,1.0999999999999943,6.98,113,147,120,150,297,330,293,"-1.7","1.7"
122,677960,"Weathers, Ryan",2021,1617,7.5,0.25,0.25,0.25,0.5,0.347,0.286,0.212,5,20,83.9,4.2,1659,86.6,85.86,4,41,81,-0.6999999999999886,5.74,111,152,123,146,305,325,308,"-3","3"
121,664141,"Brubaker, JT",2022,2381,5.1,0.32,0.16,0.333,0.48,0.357,0.416,0.34,8,25,90,18,1880,87.2,86.35,10,46,75,-0.9000000000000057,5.75,109,151,109,150,298,323,303,"-4.7","4.7"
121,571901,"Loup, Aaron",2022,967,12.5,0.2,0.057,0.259,0.257,0.226,0.234,0.213,7,35,81.5,5.1,1946,80.3,79.45,22,70,51,-0.8999999999999915,6.03,109,149,114,144,297,320,287,"-0.4","0.4"
121,434378,"Verlander, Justin",2023,2602,4.7,0.214,0.071,0.286,0.286,0.215,0.336,0.254,6,28,88,14.3,1824,85.2,84.53,14,49,72,-0.7000000000000028,6,115,148,120,151,294,328,297,"-1.7","1.7"
121,641726,"Jefferies, Daulton",2022,611,19.8,0.263,0.053,0.323,0.316,0.274,0.272,0.261,10,38,84.7,-0.7,1508,86.1,84.53,19,71,50,-1.5999999999999943,5.9,114,151,122,142,292,314,299,"1.1","-1.1"
120,676684,"Vest, Will",2021,607,19.8,0.244,0.171,0.29,0.415,0.306,0.311,0.251,10,41,87.7,-0.8,1539,84.5,84.08,13,67,53,-0.4000000000000057,5.98,111,154,117,148,289,323,301,"-4.1","4.1"
120,593833,"Suero, Wander",2021,761,15.8,0.286,0.2,0.296,0.486,0.346,0.363,0.296,10,35,86.8,16.5,2127,87,87.21,20,65,55,0.20000000000000284,6.34,112,155,127,145,300,320,296,"-4","4"
120,592717,"Sanchez, Aaron",2021,595,20.2,0.25,0.143,0.316,0.393,0.337,0.294,0.191,7,28,82.4,3.1,1490,83.3,84.25,11,52,68,0.9000000000000057,6.81,111,155,115,151,302,323,300,"-1","1"
119,664299,"Javier, Cristian",2023,2882,4.1,0.28,0.08,0.412,0.36,0.292,0.273,0.244,7,25,89,10.7,2398,83.7,80.98,20,51,68,-2.700000000000003,5.98,115,147,119,151,292,325,297,"-3.3","3.3"
119,666974,"Cano, Yennier",2022,394,30.2,0.241,0.103,0.412,0.345,0.327,0.286,0.209,7,29,87.6,-4.2,1824,90.2,89.07,20,64,55,-1.1000000000000085,5.82,113,156,120,150,297,324,293,"-2.9","2.9"
119,666205,"Muller, Kyle",2023,1454,8.2,0.333,0.167,0.333,0.5,0.405,0.257,0.158,4,12,89,20.2,1627,87.9,88.21,13,32,87,0.29999999999999716,6.43,111,148,116,147,302,323,291,"-3.1","3.1"
119,664123,"Effross, Scott",2022,815,14.6,0.077,0,0.1,0.077,0.066,0.168,0.161,3,39,83.6,3.6,2065,83,82.17,20,71,48,-0.7999999999999972,6.01,113,154,115,158,294,322,295,"7.1","-7.1"
118,664199,"Clarke, Taylor",2021,754,15.6,0.182,0.03,0.2,0.212,0.201,0.298,0.24,6,33,90.7,8.6,1632,89.3,89.03,10,61,57,-0.29999999999999716,6.09,115,154,117,152,301,329,303,"3.9","-3.9"
118,605483,"Snell, Blake",2022,2341,5,0.211,0,0.235,0.211,0.223,0.25,0.216,4,19,82.1,20.3,1899,87.1,87.72,21,46,72,0.6000000000000085,6.76,109,155,119,148,301,321,300,"-2.5","2.5"
118,519008,"McFarland, T.J.",2021,512,23,0.172,0.034,0.208,0.207,0.198,0.258,0.192,5,29,89.5,20,1630,82.1,80.99,17,54,64,-1.0999999999999943,5.51,110,154,119,146,301,324,298,"1.2","-1.2"
118,682051,"Hill, Garrett",2022,1019,11.6,0.182,0.182,0.16,0.364,0.272,0.375,0.276,6,33,89.1,9.7,1368,82.2,82.61,11,54,64,0.3999999999999915,6.51,111,162,119,147,294,330,297,"-0.9","0.9"
117,658551,"Fernández, Junior",2021,372,31.5,0.25,0.036,0.304,0.286,0.277,0.316,0.284,7,28,85.8,7.2,1972,89.6,90.17,23,64,53,0.6000000000000085,6.56,114,157,128,148,294,314,298,"0.3","-0.3"
117,621345,"Minter, A.J.",2021,876,13.4,0.324,0.118,0.379,0.441,0.327,0.256,0.255,11,34,85.5,1.1,1723,87.2,87.07,21,65,52,-0.10000000000000853,6.19,104,151,116,148,308,320,285,"-0.3","0.3"
117,656638,"Lange, Alex",2023,1146,10.2,0.111,0,0.2,0.111,0.158,0.17,0.115,2,18,83.7,-9.9,1624,89.5,89.8,21,47,70,0.29999999999999716,6.4,119,146,120,148,291,327,306,"1.8","-1.8"
117,682243,"Miller, Bryce",2023,2095,5.6,0.167,0.267,0.125,0.433,0.246,0.343,0.272,5,30,91.7,24.7,2054,85,85.38,10,56,61,0.4000000000000057,6.45,116,146,119,150,288,323,303,"-1.6","1.6"
117,670912,"Oviedo, Johan",2021,1086,10.8,0.474,0.579,0.429,1.053,0.638,0.615,0.414,9,19,85.2,9.2,1847,86.4,87.86,19,49,68,1.5,7.13,116,154,112,147,295,317,300,"-4.1","4.1"
117,668881,"Greene, Hunter",2022,2200,5.3,0.333,0.167,0.364,0.5,0.358,0.395,0.387,4,12,88.1,-0.2,1993,90.1,90.32,5,29,88,0.20000000000000284,6.43,123,156,115,148,290,320,298,"-3.9","3.9"
117,554430,"Wheeler, Zack",2021,3205,3.7,0.136,0.136,0.2,0.273,0.168,0.107,0.101,3,22,84.8,8.5,1571,90.5,91.76,14,47,70,1.2999999999999972,7.14,115,151,116,150,293,324,298,"0.2","-0.2"
117,666154,"Kauffmann, Karl",2023,582,20.1,0.323,0.161,0.345,0.484,0.343,0.324,0.298,10,31,93.7,3.6,1302,85,86.08,8,57,60,1.0999999999999943,6.6,113,146,122,149,301,332,304,"-1","1"
117,572403,"VerHagen, Drew",2023,1042,11.2,0.125,0,0.167,0.125,0.189,0.211,0.136,3,24,84.8,-11.5,1572,88.5,85.93,17,59,58,-2.5999999999999943,6.39,115,146,118,147,300,317,303,"1.9","-1.9"
116,663753,"Knehr, Reiss",2021,513,22.6,0.19,0.19,0.2,0.381,0.311,0.371,0.273,4,21,83.8,-9.9,1847,88.9,89.33,11,49,67,0.3999999999999915,6.6,114,154,135,143,297,325,316,"-4","4"
116,657265,"Strzelecki, Peter",2023,653,17.8,0.235,0.059,0.286,0.294,0.255,0.308,0.274,8,34,83.8,4.6,1676,83.8,84.23,11,54,62,0.4000000000000057,6.72,118,148,113,149,294,325,298,"1.1","-1.1"
116,608718,"Suter, Brent",2021,1221,9.5,0.313,0.063,0.333,0.375,0.297,0.238,0.248,5,16,77.1,-18.8,1792,83.9,84.98,8,32,84,1.0999999999999943,6.88,104,151,116,146,302,324,295,"-1.1","1.1"
116,571578,"Corbin, Patrick",2021,2750,4.2,0.433,0.333,0.4,0.767,0.512,0.474,0.431,13,30,90.2,7.6,1619,81.5,82.43,17,54,62,0.9000000000000057,6.83,108,153,116,149,311,322,291,"-7","7"
116,458681,"Lynn, Lance",2021,2608,4.4,0.148,0.111,0.15,0.259,0.191,0.295,0.237,4,27,85.2,14,1776,87.2,87.54,13,44,72,0.29999999999999716,6.43,116,156,115,152,299,321,297,"0.3","-0.3"
116,669424,"Lambert, Jimmy",2022,818,14.2,0.2,0.086,0.233,0.286,0.23,0.239,0.216,7,35,86.8,9.6,1576,85.4,84.72,11,57,59,-0.7000000000000028,5.83,112,155,113,150,295,324,299,"1.8","-1.8"
115,523260,"Kelly, Joe",2021,712,16.2,0.167,0.194,0.25,0.361,0.243,0.185,0.132,6,36,78.3,-1.4,2001,86.9,86.49,15,56,59,-0.4000000000000057,5.96,113,157,121,152,297,318,298,"-2","2"
115,641302,"Alexander, Tyler",2023,679,16.9,0.273,0.212,0.296,0.485,0.318,0.344,0.306,9,33,87.7,13.9,1505,82.8,82.79,11,55,60,0,6.35,109,152,117,143,308,328,287,"-4.9","4.9"
115,656793,"Nelson, Nick",2021,338,34,0.172,0.103,0.263,0.276,0.249,0.255,0.173,5,29,84.8,13.6,1819,89.2,88.97,18,62,53,-0.20000000000000284,6.29,106,147,112,144,292,323,289,"-0.2","0.2"
115,676879,"Ashby, Aaron",2021,532,21.6,0.167,0.083,0.2,0.25,0.216,0.275,0.242,4,24,88.6,7.8,1886,88.9,87.62,18,52,63,-1.3000000000000114,5.37,105,152,116,144,301,322,297,"1.7","-1.7"
114,676641,"Sulser, Beau",2022,360,31.7,0.286,0.357,0.333,0.643,0.418,0.324,0.24,8,28,89.9,8.7,1469,83.7,84.01,15,66,48,0.29999999999999716,6.44,110,159,121,149,300,322,299,"-3.4","3.4"
114,489265,"Romo, Sergio",2021,1043,10.9,0.261,0.043,0.462,0.304,0.245,0.133,0.136,6,23,77.7,8.2,2101,80.3,80.46,19,46,68,0.20000000000000284,6.52,119,150,122,155,296,328,306,"-2.9","2.9"
114,642528,"Loáisiga, Jonathan",2022,761,15,0.086,0.029,0.15,0.114,0.103,0.17,0.152,3,35,82.8,3.2,1943,89.9,89.95,25,62,52,0.09999999999999432,6.44,114,157,118,150,292,327,292,"2.4","-2.4"
114,573009,"Mantiply, Joe",2021,621,18.4,0.229,0.114,0.258,0.343,0.259,0.278,0.233,8,35,83.5,6.9,1697,83.4,83.17,26,73,41,-0.20000000000000284,6.39,108,152,119,147,299,324,293,"1","-1"
114,665795,"Cabrera, Edward",2021,482,23.7,0.455,0.636,0.4,1.091,0.647,0.511,0.365,10,22,89.9,5.7,1783,92.1,92.55,14,53,61,0.4000000000000057,6.64,107,148,121,148,303,321,286,"-7.6","7.6"
114,570666,"Cessa, Luis",2021,949,12,0.103,0.138,0.105,0.241,0.142,0.262,0.239,3,29,89.3,-4.6,1676,87.9,87.12,23,59,55,-0.8000000000000114,5.78,116,153,116,147,290,322,293,"5.7","-5.7"
114,572020,"Paxton, James",2023,1690,6.7,0.316,0.105,0.4,0.421,0.317,0.213,0.214,6,19,82.2,6.7,1924,84.4,85.34,21,45,69,0.8999999999999915,6.85,103,152,117,147,293,326,289,"0","0"
114,571670,"Floro, Dylan",2023,961,11.9,0.333,0.167,0.345,0.5,0.353,0.339,0.345,10,30,88.1,7.3,1845,85.6,85.72,13,56,58,0.10000000000000853,6.43,110,142,113,147,297,323,298,"-5","5"
114,676684,"Vest, Will",2022,1083,10.5,0.161,0.097,0.174,0.258,0.212,0.242,0.187,5,31,82.3,-11.5,1571,86.8,86.46,16,52,62,-0.29999999999999716,6.14,110,156,119,147,298,329,298,"-0.6","0.6"
114,592826,"Velasquez, Vince",2022,1286,8.9,0.333,0.292,0.412,0.625,0.429,0.343,0.292,8,24,88.4,5.3,1552,88.2,88.11,18,60,54,-0.10000000000000853,6.58,110,147,116,148,297,326,299,"-4","4"
113,641729,"Jiménez, Joe",2021,866,13,0.238,0.143,0.308,0.381,0.303,0.287,0.197,5,21,89.5,16.6,2251,90,90.24,16,52,61,0.20000000000000284,6.47,109,156,123,149,297,326,299,"-0.9","0.9"
113,641329,"Baker, Bryan",2023,785,14.4,0.12,0.04,0.25,0.16,0.12,0.083,0.075,3,25,81.5,31.5,1730,79.8,80.13,8,28,85,0.29999999999999716,6.53,111,145,116,146,298,325,299,"0","0"
113,607644,"Means, John",2023,339,33.3,0.139,0.167,0.1,0.306,0.193,0.333,0.272,5,36,83.9,28.1,2133,80.9,80.83,17,77,36,-0.10000000000000853,6.32,108,150,115,147,299,320,289,"3.9","-3.9"
113,663372,"Feltner, Ryan",2023,776,14.6,0.083,0,0.125,0.083,0.121,0.193,0.161,2,24,84.7,8.7,1583,84,84.93,24,56,57,0.9000000000000057,6.58,109,147,122,149,287,324,295,"3.3","-3.3"
113,592662,"Ray, Robbie",2021,3141,3.6,0.235,0.294,0.214,0.529,0.355,0.38,0.295,4,17,88.9,11.3,1726,88.2,88.41,10,36,77,0.20000000000000284,6.45,107,155,118,148,300,317,286,"-3","3"
113,605347,"López, Jorge",2023,966,11.7,0.188,0.094,0.208,0.281,0.194,0.26,0.269,6,32,88,7.6,1714,88.9,89.06,11,60,53,0.19999999999998863,6.38,116,148,121,151,294,324,295,"1.3","-1.3"
113,650496,"Mejía, J.C.",2021,982,11.5,0.37,0.296,0.348,0.667,0.436,0.358,0.326,10,27,86.2,1.5,1784,87.6,87.22,12,51,62,-0.3999999999999915,6.09,117,155,118,151,287,320,299,"-6.6","6.6"
113,621052,"Reyes, Alex",2021,1249,9,0.19,0.143,0.3,0.333,0.243,0.149,0.117,4,21,84.3,10.3,1472,90.3,90.16,30,54,59,-0.09999999999999432,6.15,114,154,112,148,296,321,302,"-0.2","0.2"
113,663436,"Martin, Davis",2022,1044,10.8,0.286,0.114,0.3,0.4,0.318,0.409,0.365,10,35,91.4,7,2192,85.9,86.28,10,60,53,0.3999999999999915,6.5,109,151,111,149,298,329,301,"-2.9","2.9"
112,622608,"Senzatela, Antonio",2022,1521,7.4,0.259,0.259,0.273,0.519,0.353,0.278,0.222,7,27,87.5,5.5,2082,86.9,86.65,13,60,52,-0.20000000000000284,5.98,114,150,114,150,300,328,305,"0.4","-0.4"
112,676831,"Whitley, Kodi",2021,401,27.9,0.192,0,0.25,0.192,0.188,0.242,0.207,5,26,77.1,15.3,1841,84.7,84.56,25,66,46,-0.10000000000000853,6.23,114,154,117,147,296,319,295,"-0.2","0.2"
112,571735,"Hale, David",2021,461,24.3,0.154,0.269,0.111,0.423,0.253,0.29,0.238,4,26,81.4,8.7,1605,82.7,83.18,16,61,51,0.5,6.61,113,149,117,148,297,325,297,"-0.5","0.5"
111,621295,"Wittgren, Nick",2022,481,23.1,0.296,0.148,0.28,0.444,0.323,0.279,0.247,8,27,91.3,3.5,1727,84,84.94,11,56,55,0.9000000000000057,6.81,114,154,115,149,295,322,299,"-1.8","1.8"
110,667376,"Sánchez, Miguel",2022,211,52.1,0.265,0.265,0.269,0.529,0.346,0.333,0.268,9,34,87.4,3.7,1589,89,88.83,13,61,49,-0.10000000000000853,6.14,111,149,117,144,294,316,295,"-1.8","1.8"
110,668881,"Greene, Hunter",2023,2089,5.3,0.304,0.174,0.375,0.478,0.333,0.314,0.285,7,23,88,3.8,1966,91.1,91.1,8,33,77,0,6.35,114,147,120,150,291,324,302,"-1.9","1.9"
110,596057,"Norris, Daniel",2023,258,42.6,0.357,0.286,0.308,0.643,0.457,0.534,0.389,5,14,91,10.1,1426,82.9,82.49,14,51,59,-0.4000000000000057,6.09,110,150,120,147,296,319,296,"-4.7","4.7"
109,675911,"Strider, Spencer",2022,2277,4.8,0.136,0.091,0.214,0.227,0.153,0.154,0.16,3,22,78.9,-9.8,2126,88.9,90.06,19,40,69,1.1999999999999886,6.99,120,153,124,151,299,325,307,"-1","1"
109,594798,"deGrom, Jacob",2021,1226,8.9,0.103,0.069,0.214,0.172,0.136,0.192,0.168,3,29,89.7,0.6,1618,91.4,92.61,26,55,54,1.1999999999999886,6.96,119,158,114,152,295,327,302,"1.9","-1.9"
108,641482,"Cortes, Nestor",2022,2465,4.4,0.241,0.172,0.261,0.414,0.28,0.221,0.196,7,29,86.7,4.5,1329,82.9,82.26,11,55,53,-0.6000000000000085,5.79,110,158,122,150,302,327,287,"0.1","-0.1"
108,641745,"Keller, Brad",2023,877,12.3,0.125,0,0.143,0.125,0.175,0.219,0.169,2,16,87.2,-5.9,1674,90.8,90.95,12,44,64,0.10000000000000853,6.17,111,146,114,148,294,331,294,"0.2","-0.2"
108,592717,"Sanchez, Aaron",2022,1006,10.7,0.25,0.036,0.28,0.286,0.234,0.25,0.259,7,28,93.2,3.2,1708,87.8,87.8,8,54,54,0,6.74,114,158,119,149,300,324,297,"0.9","-0.9"
107,614179,"Ruiz, José",2023,820,13,0.25,0.2,0.267,0.45,0.315,0.311,0.254,5,20,80.7,5.4,1748,89.6,89.26,14,49,58,-0.29999999999999716,6.02,115,148,114,150,296,320,295,"0.5","-0.5"
107,643230,"Brault, Steven",2021,498,21.5,0.387,0.161,0.407,0.548,0.425,0.416,0.336,12,31,84,-3.4,1648,83.8,85.02,12,62,45,1.2000000000000028,6.97,105,148,118,146,303,321,290,"-6.5","6.5"
107,519008,"McFarland, T.J.",2022,487,22,0.364,0.636,0.267,1,0.577,0.523,0.392,8,22,93.2,7.5,1623,81.8,80.68,14,49,58,-1.0999999999999943,5.54,108,152,118,146,297,323,297,"-6.8","6.8"
106,676050,"Naughton, Packy",2021,383,27.7,0.233,0.2,0.217,0.433,0.329,0.331,0.244,7,30,84,-1.3,1327,81.7,80.81,15,53,53,-0.9000000000000057,5.68,108,154,119,147,305,326,298,"-1.9","1.9"
105,642546,"Hernández, Jonathan",2022,511,20.5,0.269,0.115,0.333,0.385,0.299,0.293,0.248,7,26,84.3,0.4,2181,90.1,90.11,24,53,52,0,6.35,113,151,116,148,296,320,297,"-1.5","1.5"
105,663623,"Irvin, Jake",2023,2147,4.9,0.25,0.25,0.25,0.5,0.339,0.342,0.248,7,28,83.3,3.2,2211,87.7,88.48,7,44,61,0.7999999999999972,6.7,113,145,113,148,302,328,307,"-1.1","1.1"
105,664299,"Javier, Cristian",2021,1792,5.9,0.19,0.286,0.118,0.476,0.294,0.331,0.262,4,21,89.1,24.2,1981,86.6,85.83,5,42,63,-0.7999999999999972,5.92,114,157,116,153,289,327,297,"-1.4","1.4"
105,661269,"Gutierrez, Vladimir",2022,684,15.4,0.333,0.222,0.375,0.556,0.433,0.38,0.306,6,18,80.9,16.2,1737,82.9,83.33,11,38,67,0.3999999999999915,6.54,118,155,118,149,291,320,300,"-2.2","2.2"
105,693821,"Elder, Bryce",2022,873,12,0.286,0.179,0.318,0.464,0.335,0.332,0.308,8,28,92.8,2.8,2110,86,85.38,15,56,49,-0.5999999999999943,5.76,115,152,128,147,300,329,306,"0.7","-0.7"
104,605452,"Ross, Joe",2021,1700,6.1,0.381,0.333,0.3,0.714,0.439,0.399,0.346,8,21,91.6,23,1700,88.6,89.14,4,47,57,0.5,6.64,114,158,126,142,302,324,303,"-3.1","3.1"
104,649144,"Wells, Alex",2021,754,13.8,0.281,0.281,0.259,0.563,0.362,0.39,0.326,9,32,87.6,-1.3,1558,83.2,82.09,9,48,56,-1.1000000000000085,5.66,107,152,119,145,298,324,288,"-3.2","3.2"
104,663372,"Feltner, Ryan",2022,1675,6.2,0.143,0.179,0.158,0.321,0.196,0.278,0.225,4,28,86.5,8.5,1595,83.8,84.51,19,54,50,0.7000000000000028,6.48,116,151,123,150,301,328,303,"1","-1"
104,543548,"Milone, Tommy",2021,241,43.2,0.267,0.133,0.389,0.4,0.297,0.295,0.272,8,30,85.5,4.7,1610,76.5,76.26,24,60,44,-0.20000000000000284,6.15,103,151,120,146,294,319,286,"-1.5","1.5"
103,570666,"Cessa, Luis",2023,463,22.2,0.346,0.115,0.409,0.462,0.347,0.376,0.357,9,26,90.3,-0.4,1658,86.3,85.37,14,54,49,-0.8999999999999915,5.66,114,146,122,149,292,320,294,"-3.1","3.1"
102,656061,"Abreu, Albert",2021,642,15.9,0.2,0.45,0.091,0.65,0.345,0.323,0.212,4,20,84.9,8,1781,88.2,88.35,15,48,54,0.20000000000000284,6.47,111,154,129,147,292,324,294,"-3.2","3.2"
102,642152,"Trivino, Lou",2022,955,10.7,0.192,0.115,0.278,0.308,0.247,0.304,0.258,5,26,90.7,4.8,1690,87.4,87.44,15,46,56,0,6.43,113,152,115,147,292,320,290,"-0.6","0.6"
101,622098,"Smith, Drew",2023,1082,9.3,0.364,0.136,0.471,0.5,0.397,0.301,0.265,8,22,85.3,20.1,1867,85.4,85.19,15,51,50,-0.20000000000000284,6.31,115,148,118,151,296,325,300,"-3.5","3.5"
101,689266,"Dodd, Dylan",2023,568,17.8,0.355,0.161,0.385,0.516,0.401,0.355,0.292,11,31,88.3,12.2,1772,82.9,83.38,11,54,47,0.5,6.65,110,153,120,148,316,324,294,"-3.8","3.8"
101,608665,"Graveman, Kendall",2023,1114,9.1,0.227,0,0.25,0.227,0.26,0.308,0.267,5,22,89.4,5.6,1715,88.4,88.87,6,40,61,0.5,6.47,114,147,116,151,292,322,297,"1.3","-1.3"
100,622694,"Hernández, Elieser",2021,818,12.2,0.158,0.158,0.167,0.316,0.223,0.311,0.249,3,19,85.1,5.4,2015,84.5,84.52,15,45,55,0,6.45,115,149,117,150,296,317,291,"1.1","-1.1"
100,656970,"Smeltzer, Devin",2023,361,27.7,0.296,0.222,0.353,0.519,0.381,0.365,0.249,8,27,92.2,9.1,1517,82.5,81.95,17,51,49,-0.5999999999999943,5.85,113,151,123,149,308,322,293,"-1.6","1.6"
100,664299,"Javier, Cristian",2022,2554,3.9,0.286,0.286,0.25,0.571,0.386,0.38,0.331,4,14,87.8,11.2,2214,85.2,84.64,7,28,72,-0.6000000000000085,6.03,118,162,117,152,292,326,297,"-2.1","2.1"
100,547001,"Poteet, Cody",2021,549,18.2,0.083,0.167,0.063,0.25,0.158,0.252,0.172,2,24,86.1,1.4,2014,86.8,85.65,18,51,49,-1.2000000000000028,5.61,115,156,123,146,294,315,286,"0","0"
100,656271,"Burke, Brock",2023,914,10.9,0.303,0.182,0.333,0.485,0.335,0.415,0.348,10,33,88.7,6.8,2049,88.1,89.19,15,56,44,1.1000000000000085,7,112,151,117,146,303,326,299,"0.9","-0.9"
99,656302,"Cease, Dylan",2023,3262,3,0.111,0,0.167,0.111,0.098,0.171,0.168,1,9,77,21,1678,74.6,75.27,14,26,73,0.7000000000000028,6.61,111,146,110,149,295,322,300,"1.1","-1.1"
99,542585,"Cisnero, José",2023,986,10,0.24,0.28,0.267,0.52,0.316,0.316,0.26,6,25,90.5,1,1386,88.7,88.46,17,49,50,-0.20000000000000284,6.16,116,145,121,148,285,325,300,"-3.4","3.4"
99,680689,"Richardson, Lyon",2023,331,29.9,0.185,0.037,0.217,0.222,0.244,0.326,0.251,5,27,85.3,-6.7,1780,88.1,87.32,10,49,50,-0.7999999999999972,5.76,114,145,120,146,294,320,301,"1.3","-1.3"
99,572193,"Tepera, Ryan",2021,948,10.4,0.13,0.043,0.176,0.174,0.149,0.204,0.144,3,23,82.4,7.6,1364,86.5,86.76,14,44,55,0.29999999999999716,6.37,115,157,117,152,293,321,300,"1.4","-1.4"
98,647336,"Soroka, Michael",2023,537,18.2,0.2,0.4,0.143,0.6,0.359,0.341,0.231,4,20,81.9,13.1,2265,82,81.61,13,41,57,-0.4000000000000057,6.09,116,148,121,152,299,324,306,"-1.6","1.6"
98,641501,"Danish, Tyler",2022,664,14.8,0.25,0.071,0.28,0.321,0.248,0.393,0.324,7,28,88,21.4,1424,84.4,82.97,8,55,43,-1.4000000000000057,5.45,113,159,121,152,289,326,297,"1.7","-1.7"
98,608717,"Stratton, Chris",2023,1357,7.2,0.158,0.105,0.273,0.263,0.226,0.223,0.152,3,19,80.1,10.1,2186,86.8,87.83,18,49,49,1,6.76,115,146,118,149,301,319,300,"0.8","-0.8"
98,675912,"Lowther, Zac",2021,571,17.2,0.444,0.444,0.429,0.889,0.57,0.431,0.325,8,18,90.5,8.8,1897,83.3,83.96,9,37,61,0.7000000000000028,6.88,106,151,121,147,302,324,292,"-5.5","5.5"
98,605218,"Edwards Jr., Carl",2022,1014,9.7,0.206,0.029,0.233,0.235,0.215,0.294,0.277,7,34,88.9,-0.6,1662,90.7,91.49,13,53,45,0.7999999999999972,6.83,114,153,120,147,298,315,301,"2.9","-2.9"
